Part_ID,Session,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct,Lang_Group,Verb_Freq_Std,Interface,Timing,Months_Std
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-07,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-09,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-11,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-13,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-15,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-17,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-19,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-21,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-23,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H31,1,L2L 4th/5th,5,NA,131,2,5,NA,8,Forced Choice,FCT-25,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-03,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-05,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-07,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-09,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-11,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-13,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-15,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-17,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-19,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-21,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-23,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H32,1,L2L 4th/5th,5,NA,130,1,5,NA,8,Forced Choice,FCT-25,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-03,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-05,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-07,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-09,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-11,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-13,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-15,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-17,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-19,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-21,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-23,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H34,1,L2L 4th/5th,5,11,132,2,4,3,8,Forced Choice,FCT-25,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Sinhala,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-03,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-05,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-07,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-09,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-11,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-13,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-15,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-17,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-19,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-21,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-23,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H35,1,L2L 4th/5th,5,NA,130,2,2,NA,7,Forced Choice,FCT-25,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-03,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-05,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-07,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-09,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-11,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-13,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-15,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-17,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-19,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-21,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-23,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H41,1,L2L 4th/5th,5,NA,139,2,1,NA,7,Forced Choice,FCT-25,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-03,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-05,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-07,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-09,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-11,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-13,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-15,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-17,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-19,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-21,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-23,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H42,1,L2L 4th/5th,5,NA,132,2,5,NA,3,Forced Choice,FCT-25,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-03,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-05,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-07,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-09,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-11,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-13,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-15,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-17,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-19,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-21,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-23,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-25,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,Yes,Early,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-03,0,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,L2L,Placeholder,Yes,Early,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-05,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,L2L,Placeholder,Yes,Early,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-07,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Plural,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,L2L,Placeholder,Yes,Early,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-09,0,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Plural,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,L2L,Placeholder,Yes,Early,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-11,1,NA,NA,NA,NA,NA,NA,NA,DOM,Masculine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,L2L,Placeholder,Yes,Early,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-13,1,NA,NA,NA,NA,NA,NA,NA,DOM,Feminine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,L2L,Placeholder,Yes,Early,NA
